Course Name,Course ID,Attempt ID,Candidate Name,Candidate Email,Mark,Grade
Software Engineering,CS107,2,Maria Jones,maria.jones599@gmail.com,49.5,F
Software Engineering,CS107,3,Maria Jones,maria.jones599@gmail.com,63.9,D
Computer Networks,CS108,1,Maria Jones,maria.jones599@gmail.com,51.8,F
Python Programming,CS101,1,Carlos Young,carlos.young515@college.org,60.7,D
Python Programming,CS101,2,Carlos Young,carlos.young515@college.org,70.3,C
Data Structures,CS102,1,Carlos Young,carlos.young515@college.org,53.4,F
Database Management,CS103,1,Carlos Young,carlos.young515@college.org,69.2,D
Database Management,CS103,2,Carlos Young,carlos.young515@college.org,58.5,F
Web Development,CS104,1,Carlos Young,carlos.young515@college.org,48.6,F
Web Development,CS104,2,Carlos Young,carlos.young515@college.org,67.3,D
Web Development,CS104,3,Carlos Young,carlos.young515@college.org,55.6,F
Machine Learning,CS105,1,Carlos Young,carlos.young515@college.org,60.6,D
Machine Learning,CS105,2,Carlos Young,carlos.young515@college.org,74.3,C
Machine Learning,CS105,3,Carlos Young,carlos.young515@college.org,80.7,B
Algorithms,CS106,1,Carlos Young,carlos.young515@college.org,51.9,F
Software Engineering,CS107,1,Carlos Young,carlos.young515@college.org,71.0,C
Software Engineering,CS107,2,Carlos Young,carlos.young515@college.org,59.5,F
Software Engineering,CS107,3,Carlos Young,carlos.young515@college.org,66.7,D
Computer Networks,CS108,1,Carlos Young,carlos.young515@college.org,65.7,D
Python Programming,CS101,1,Jacob Martinez,jacob.martinez59@outlook.com,66.8,D
Python Programming,CS101,2,Jacob Martinez,jacob.martinez59@outlook.com,64.7,D
Data Structures,CS102,1,Jacob Martinez,jacob.martinez59@outlook.com,70.7,C
Data Structures,CS102,2,Jacob Martinez,jacob.martinez59@outlook.com,77.7,C
Database Management,CS103,1,Jacob Martinez,jacob.martinez59@outlook.com,59.8,F
Database Management,CS103,2,Jacob Martinez,jacob.martinez59@outlook.com,70.6,C
Web Development,CS104,1,Jacob Martinez,jacob.martinez59@outlook.com,50.9,F
Machine Learning,CS105,1,Jacob Martinez,jacob.martinez59@outlook.com,65.1,D
Machine Learning,CS105,2,Jacob Martinez,jacob.martinez59@outlook.com,60.2,D
Machine Learning,CS105,3,Jacob Martinez,jacob.martinez59@outlook.com,70.7,C
Algorithms,CS106,1,Jacob Martinez,jacob.martinez59@outlook.com,67.0,D
Software Engineering,CS107,1,Jacob Martinez,jacob.martinez59@outlook.com,69.7,D
Software Engineering,CS107,2,Jacob Martinez,jacob.martinez59@outlook.com,75.2,C
Software Engineering,CS107,3,Jacob Martinez,jacob.martinez59@outlook.com,78.5,C
Computer Networks,CS108,1,Jacob Martinez,jacob.martinez59@outlook.com,54.7,F
Computer Networks,CS108,2,Jacob Martinez,jacob.martinez59@outlook.com,70.8,C
Computer Networks,CS108,3,Jacob Martinez,jacob.martinez59@outlook.com,83.0,B
Python Programming,CS101,1,Charlotte Kumar,charlotte.kumar872@gmail.com,86.7,B
Python Programming,CS101,2,Charlotte Kumar,charlotte.kumar872@gmail.com,80.1,B
Python Programming,CS101,3,Charlotte Kumar,charlotte.kumar872@gmail.com,87.8,B
Data Structures,CS102,1,Charlotte Kumar,charlotte.kumar872@gmail.com,97.6,A
Database Management,CS103,1,Charlotte Kumar,charlotte.kumar872@gmail.com,73.9,C
Web Development,CS104,1,Charlotte Kumar,charlotte.kumar872@gmail.com,81.5,B
Machine Learning,CS105,1,Charlotte Kumar,charlotte.kumar872@gmail.com,100.0,A
Machine Learning,CS105,2,Charlotte Kumar,charlotte.kumar872@gmail.com,100.0,A
Machine Learning,CS105,3,Charlotte Kumar,charlotte.kumar872@gmail.com,93.2,A
Algorithms,CS106,1,Charlotte Kumar,charlotte.kumar872@gmail.com,86.9,B
Algorithms,CS106,2,Charlotte Kumar,charlotte.kumar872@gmail.com,100.0,A
Software Engineering,CS107,1,Charlotte Kumar,charlotte.kumar872@gmail.com,92.7,A
Computer Networks,CS108,1,Charlotte Kumar,charlotte.kumar872@gmail.com,99.9,A
Computer Networks,CS108,2,Charlotte Kumar,charlotte.kumar872@gmail.com,75.7,C
Python Programming,CS101,1,Mia Kim,mia.kim71@outlook.com,78.8,C
Data Structures,CS102,1,Mia Kim,mia.kim71@outlook.com,68.2,D
Data Structures,CS102,2,Mia Kim,mia.kim71@outlook.com,77.1,C
Database Management,CS103,1,Mia Kim,mia.kim71@outlook.com,67.4,D
Database Management,CS103,2,Mia Kim,mia.kim71@outlook.com,77.0,C
Web Development,CS104,1,Mia Kim,mia.kim71@outlook.com,85.9,B
Machine Learning,CS105,1,Mia Kim,mia.kim71@outlook.com,71.5,C
Algorithms,CS106,1,Mia Kim,mia.kim71@outlook.com,79.3,C
Algorithms,CS106,2,Mia Kim,mia.kim71@outlook.com,70.5,C
Algorithms,CS106,3,Mia Kim,mia.kim71@outlook.com,97.3,A
Software Engineering,CS107,1,Mia Kim,mia.kim71@outlook.com,85.9,B
Software Engineering,CS107,2,Mia Kim,mia.kim71@outlook.com,79.7,C
Computer Networks,CS108,1,Mia Kim,mia.kim71@outlook.com,87.2,B
Python Programming,CS101,1,James Patel,james.patel692@gmail.com,43.1,F
Python Programming,CS101,2,James Patel,james.patel692@gmail.com,39.5,F
Python Programming,CS101,3,James Patel,james.patel692@gmail.com,69.5,D
Data Structures,CS102,1,James Patel,james.patel692@gmail.com,38.0,F
Data Structures,CS102,2,James Patel,james.patel692@gmail.com,44.1,F
Data Structures,CS102,3,James Patel,james.patel692@gmail.com,46.3,F
Database Management,CS103,1,James Patel,james.patel692@gmail.com,51.0,F
Database Management,CS103,2,James Patel,james.patel692@gmail.com,49.8,F
Database Management,CS103,3,James Patel,james.patel692@gmail.com,63.6,D
Web Development,CS104,1,James Patel,james.patel692@gmail.com,40.6,F
Web Development,CS104,2,James Patel,james.patel692@gmail.com,45.6,F
Web Development,CS104,3,James Patel,james.patel692@gmail.com,67.3,D
Machine Learning,CS105,1,James Patel,james.patel692@gmail.com,40.9,F
Machine Learning,CS105,2,James Patel,james.patel692@gmail.com,42.6,F
Machine Learning,CS105,3,James Patel,james.patel692@gmail.com,52.5,F
Algorithms,CS106,1,James Patel,james.patel692@gmail.com,41.8,F
Algorithms,CS106,2,James Patel,james.patel692@gmail.com,43.8,F
Algorithms,CS106,3,James Patel,james.patel692@gmail.com,62.0,D
Software Engineering,CS107,1,James Patel,james.patel692@gmail.com,44.5,F
Software Engineering,CS107,2,James Patel,james.patel692@gmail.com,43.7,F
Computer Networks,CS108,1,James Patel,james.patel692@gmail.com,36.3,F
Computer Networks,CS108,2,James Patel,james.patel692@gmail.com,56.1,F
Computer Networks,CS108,3,James Patel,james.patel692@gmail.com,52.3,F
Python Programming,CS101,1,Ahmed Walker,ahmed.walker414@outlook.com,83.4,B
Data Structures,CS102,1,Ahmed Walker,ahmed.walker414@outlook.com,69.4,D
Database Management,CS103,1,Ahmed Walker,ahmed.walker414@outlook.com,88.1,B
Web Development,CS104,1,Ahmed Walker,ahmed.walker414@outlook.com,68.0,D
Web Development,CS104,2,Ahmed Walker,ahmed.walker414@outlook.com,69.4,D
Machine Learning,CS105,1,Ahmed Walker,ahmed.walker414@outlook.com,75.2,C
Machine Learning,CS105,2,Ahmed Walker,ahmed.walker414@outlook.com,66.3,D
Algorithms,CS106,1,Ahmed Walker,ahmed.walker414@outlook.com,77.8,C
Algorithms,CS106,2,Ahmed Walker,ahmed.walker414@outlook.com,76.7,C
Algorithms,CS106,3,Ahmed Walker,ahmed.walker414@outlook.com,81.6,B
Software Engineering,CS107,1,Ahmed Walker,ahmed.walker414@outlook.com,76.6,C
Computer Networks,CS108,1,Ahmed Walker,ahmed.walker414@outlook.com,65.0,D
Python Programming,CS101,1,Lucas Wilson,lucas.wilson965@gmail.com,58.3,F
Python Programming,CS101,2,Lucas Wilson,lucas.wilson965@gmail.com,60.0,D
Data Structures,CS102,1,Lucas Wilson,lucas.wilson965@gmail.com,62.2,D
Database Management,CS103,1,Lucas Wilson,lucas.wilson965@gmail.com,60.7,D
Database Management,CS103,2,Lucas Wilson,lucas.wilson965@gmail.com,79.5,C
Web Development,CS104,1,Lucas Wilson,lucas.wilson965@gmail.com,56.4,F
Web Development,CS104,2,Lucas Wilson,lucas.wilson965@gmail.com,63.0,D
Machine Learning,CS105,1,Lucas Wilson,lucas.wilson965@gmail.com,67.3,D
Machine Learning,CS105,2,Lucas Wilson,lucas.wilson965@gmail.com,68.5,D
Algorithms,CS106,1,Lucas Wilson,lucas.wilson965@gmail.com,72.5,C
Algorithms,CS106,2,Lucas Wilson,lucas.wilson965@gmail.com,74.2,C
Software Engineering,CS107,1,Lucas Wilson,lucas.wilson965@gmail.com,75.7,C
Software Engineering,CS107,2,Lucas Wilson,lucas.wilson965@gmail.com,63.9,D
Computer Networks,CS108,1,Lucas Wilson,lucas.wilson965@gmail.com,58.9,F
Computer Networks,CS108,2,Lucas Wilson,lucas.wilson965@gmail.com,71.9,C
Python Programming,CS101,1,Evelyn Zhang,evelyn.zhang593@outlook.com,55.7,F
Python Programming,CS101,2,Evelyn Zhang,evelyn.zhang593@outlook.com,71.7,C
Python Programming,CS101,3,Evelyn Zhang,evelyn.zhang593@outlook.com,81.3,B
Data Structures,CS102,1,Evelyn Zhang,evelyn.zhang593@outlook.com,60.9,D
Database Management,CS103,1,Evelyn Zhang,evelyn.zhang593@outlook.com,48.5,F
Database Management,CS103,2,Evelyn Zhang,evelyn.zhang593@outlook.com,78.5,C
Database Management,CS103,3,Evelyn Zhang,evelyn.zhang593@outlook.com,75.9,C
Web Development,CS104,1,Evelyn Zhang,evelyn.zhang593@outlook.com,68.2,D
Web Development,CS104,2,Evelyn Zhang,evelyn.zhang593@outlook.com,72.6,C
Web Development,CS104,3,Evelyn Zhang,evelyn.zhang593@outlook.com,63.1,D
Machine Learning,CS105,1,Evelyn Zhang,evelyn.zhang593@outlook.com,65.0,D
Machine Learning,CS105,2,Evelyn Zhang,evelyn.zhang593@outlook.com,58.2,F
Algorithms,CS106,1,Evelyn Zhang,evelyn.zhang593@outlook.com,57.5,F
Algorithms,CS106,2,Evelyn Zhang,evelyn.zhang593@outlook.com,76.5,C
Algorithms,CS106,3,Evelyn Zhang,evelyn.zhang593@outlook.com,76.6,C
Software Engineering,CS107,1,Evelyn Zhang,evelyn.zhang593@outlook.com,67.3,D
Software Engineering,CS107,2,Evelyn Zhang,evelyn.zhang593@outlook.com,76.9,C
Computer Networks,CS108,1,Evelyn Zhang,evelyn.zhang593@outlook.com,63.6,D
Python Programming,CS101,1,Evelyn Kumar,evelyn.kumar635@gmail.com,82.7,B
Python Programming,CS101,2,Evelyn Kumar,evelyn.kumar635@gmail.com,90.7,A
Data Structures,CS102,1,Evelyn Kumar,evelyn.kumar635@gmail.com,87.2,B
Data Structures,CS102,2,Evelyn Kumar,evelyn.kumar635@gmail.com,86.7,B
Data Structures,CS102,3,Evelyn Kumar,evelyn.kumar635@gmail.com,77.7,C
Database Management,CS103,1,Evelyn Kumar,evelyn.kumar635@gmail.com,81.0,B
Database Management,CS103,2,Evelyn Kumar,evelyn.kumar635@gmail.com,78.2,C
Database Management,CS103,3,Evelyn Kumar,evelyn.kumar635@gmail.com,89.2,B
Web Development,CS104,1,Evelyn Kumar,evelyn.kumar635@gmail.com,79.2,C
Web Development,CS104,2,Evelyn Kumar,evelyn.kumar635@gmail.com,69.5,D
Web Development,CS104,3,Evelyn Kumar,evelyn.kumar635@gmail.com,84.0,B
Machine Learning,CS105,1,Evelyn Kumar,evelyn.kumar635@gmail.com,93.1,A
Algorithms,CS106,1,Evelyn Kumar,evelyn.kumar635@gmail.com,74.2,C
Software Engineering,CS107,1,Evelyn Kumar,evelyn.kumar635@gmail.com,74.4,C
Computer Networks,CS108,1,Evelyn Kumar,evelyn.kumar635@gmail.com,85.4,B
Python Programming,CS101,1,Chloe Khan,chloe.khan430@gmail.com,69.9,D
Python Programming,CS101,2,Chloe Khan,chloe.khan430@gmail.com,77.1,C
Data Structures,CS102,1,Chloe Khan,chloe.khan430@gmail.com,91.5,A
Data Structures,CS102,2,Chloe Khan,chloe.khan430@gmail.com,100.0,A
Database Management,CS103,1,Chloe Khan,chloe.khan430@gmail.com,87.2,B
Web Development,CS104,1,Chloe Khan,chloe.khan430@gmail.com,100.0,A
Web Development,CS104,2,Chloe Khan,chloe.khan430@gmail.com,86.8,B
Machine Learning,CS105,1,Chloe Khan,chloe.khan430@gmail.com,90.8,A
Algorithms,CS106,1,Chloe Khan,chloe.khan430@gmail.com,89.4,B
Algorithms,CS106,2,Chloe Khan,chloe.khan430@gmail.com,93.0,A
Software Engineering,CS107,1,Chloe Khan,chloe.khan430@gmail.com,75.7,C
Software Engineering,CS107,2,Chloe Khan,chloe.khan430@gmail.com,97.4,A
Computer Networks,CS108,1,Chloe Khan,chloe.khan430@gmail.com,95.7,A
Python Programming,CS101,1,Raj Clark,raj.clark958@student.edu,78.1,C
Python Programming,CS101,2,Raj Clark,raj.clark958@student.edu,82.2,B
Python Programming,CS101,3,Raj Clark,raj.clark958@student.edu,100.0,A
Data Structures,CS102,1,Raj Clark,raj.clark958@student.edu,80.2,B
Data Structures,CS102,2,Raj Clark,raj.clark958@student.edu,76.8,C
Data Structures,CS102,3,Raj Clark,raj.clark958@student.edu,93.5,A
Database Management,CS103,1,Raj Clark,raj.clark958@student.edu,90.9,A
Web Development,CS104,1,Raj Clark,raj.clark958@student.edu,87.0,B
Web Development,CS104,2,Raj Clark,raj.clark958@student.edu,85.4,B
Machine Learning,CS105,1,Raj Clark,raj.clark958@student.edu,73.3,C
Algorithms,CS106,1,Raj Clark,raj.clark958@student.edu,80.2,B
Algorithms,CS106,2,Raj Clark,raj.clark958@student.edu,93.7,A
Algorithms,CS106,3,Raj Clark,raj.clark958@student.edu,95.4,A
Software Engineering,CS107,1,Raj Clark,raj.clark958@student.edu,88.8,B
Software Engineering,CS107,2,Raj Clark,raj.clark958@student.edu,95.8,A
Software Engineering,CS107,3,Raj Clark,raj.clark958@student.edu,84.7,B
Computer Networks,CS108,1,Raj Clark,raj.clark958@student.edu,88.0,B
Computer Networks,CS108,2,Raj Clark,raj.clark958@student.edu,100.0,A
Python Programming,CS101,1,Charlotte Garcia,charlotte.garcia210@student.edu,64.7,D
Python Programming,CS101,2,Charlotte Garcia,charlotte.garcia210@student.edu,67.3,D
Data Structures,CS102,1,Charlotte Garcia,charlotte.garcia210@student.edu,57.2,F
Data Structures,CS102,2,Charlotte Garcia,charlotte.garcia210@student.edu,64.1,D
Database Management,CS103,1,Charlotte Garcia,charlotte.garcia210@student.edu,46.6,F
Web Development,CS104,1,Charlotte Garcia,charlotte.garcia210@student.edu,52.2,F
Machine Learning,CS105,1,Charlotte Garcia,charlotte.garcia210@student.edu,63.9,D
Machine Learning,CS105,2,Charlotte Garcia,charlotte.garcia210@student.edu,70.6,C
Machine Learning,CS105,3,Charlotte Garcia,charlotte.garcia210@student.edu,70.6,C
Algorithms,CS106,1,Charlotte Garcia,charlotte.garcia210@student.edu,63.7,D
Algorithms,CS106,2,Charlotte Garcia,charlotte.garcia210@student.edu,63.1,D
Algorithms,CS106,3,Charlotte Garcia,charlotte.garcia210@student.edu,64.4,D
Software Engineering,CS107,1,Charlotte Garcia,charlotte.garcia210@student.edu,50.9,F
Software Engineering,CS107,2,Charlotte Garcia,charlotte.garcia210@student.edu,68.8,D
Software Engineering,CS107,3,Charlotte Garcia,charlotte.garcia210@student.edu,66.8,D
Computer Networks,CS108,1,Charlotte Garcia,charlotte.garcia210@student.edu,53.9,F
Python Programming,CS101,1,Olivia Davis,olivia.davis245@student.edu,78.3,C
Data Structures,CS102,1,Olivia Davis,olivia.davis245@student.edu,71.6,C
Database Management,CS103,1,Olivia Davis,olivia.davis245@student.edu,70.9,C
Database Management,CS103,2,Olivia Davis,olivia.davis245@student.edu,64.1,D
Database Management,CS103,3,Olivia Davis,olivia.davis245@student.edu,65.6,D
Web Development,CS104,1,Olivia Davis,olivia.davis245@student.edu,67.2,D
Machine Learning,CS105,1,Olivia Davis,olivia.davis245@student.edu,66.4,D
Machine Learning,CS105,2,Olivia Davis,olivia.davis245@student.edu,76.0,C
Machine Learning,CS105,3,Olivia Davis,olivia.davis245@student.edu,69.3,D
Algorithms,CS106,1,Olivia Davis,olivia.davis245@student.edu,70.0,C
Algorithms,CS106,2,Olivia Davis,olivia.davis245@student.edu,81.1,B
Algorithms,CS106,3,Olivia Davis,olivia.davis245@student.edu,93.3,A
Software Engineering,CS107,1,Olivia Davis,olivia.davis245@student.edu,55.6,F
Software Engineering,CS107,2,Olivia Davis,olivia.davis245@student.edu,67.9,D
Computer Networks,CS108,1,Olivia Davis,olivia.davis245@student.edu,58.8,F
Computer Networks,CS108,2,Olivia Davis,olivia.davis245@student.edu,71.5,C
Computer Networks,CS108,3,Olivia Davis,olivia.davis245@student.edu,76.8,C
Python Programming,CS101,1,Priya Chen,priya.chen406@student.edu,73.5,C
Python Programming,CS101,2,Priya Chen,priya.chen406@student.edu,93.8,A
Python Programming,CS101,3,Priya Chen,priya.chen406@student.edu,82.7,B
Data Structures,CS102,1,Priya Chen,priya.chen406@student.edu,86.3,B
Data Structures,CS102,2,Priya Chen,priya.chen406@student.edu,80.8,B
Database Management,CS103,1,Priya Chen,priya.chen406@student.edu,83.2,B
Database Management,CS103,2,Priya Chen,priya.chen406@student.edu,90.0,A
Database Management,CS103,3,Priya Chen,priya.chen406@student.edu,92.3,A
Web Development,CS104,1,Priya Chen,priya.chen406@student.edu,83.8,B
Web Development,CS104,2,Priya Chen,priya.chen406@student.edu,94.8,A
Machine Learning,CS105,1,Priya Chen,priya.chen406@student.edu,69.7,D
Algorithms,CS106,1,Priya Chen,priya.chen406@student.edu,77.3,C
Algorithms,CS106,2,Priya Chen,priya.chen406@student.edu,81.5,B
Software Engineering,CS107,1,Priya Chen,priya.chen406@student.edu,82.8,B
Software Engineering,CS107,2,Priya Chen,priya.chen406@student.edu,82.1,B
Computer Networks,CS108,1,Priya Chen,priya.chen406@student.edu,87.8,B
Computer Networks,CS108,2,Priya Chen,priya.chen406@student.edu,77.8,C
Python Programming,CS101,1,Isabella King,isabella.king688@outlook.com,91.0,A
Python Programming,CS101,2,Isabella King,isabella.king688@outlook.com,93.6,A
Data Structures,CS102,1,Isabella King,isabella.king688@outlook.com,97.4,A
Database Management,CS103,1,Isabella King,isabella.king688@outlook.com,76.2,C
Web Development,CS104,1,Isabella King,isabella.king688@outlook.com,89.7,B
Web Development,CS104,2,Isabella King,isabella.king688@outlook.com,92.2,A
Machine Learning,CS105,1,Isabella King,isabella.king688@outlook.com,75.6,C
Machine Learning,CS105,2,Isabella King,isabella.king688@outlook.com,99.1,A
Machine Learning,CS105,3,Isabella King,isabella.king688@outlook.com,89.9,B
Algorithms,CS106,1,Isabella King,isabella.king688@outlook.com,85.3,B
Software Engineering,CS107,1,Isabella King,isabella.king688@outlook.com,91.3,A
Software Engineering,CS107,2,Isabella King,isabella.king688@outlook.com,100.0,A
Computer Networks,CS108,1,Isabella King,isabella.king688@outlook.com,83.9,B
Computer Networks,CS108,2,Isabella King,isabella.king688@outlook.com,75.3,C
Python Programming,CS101,1,Noah Singh,noah.singh469@student.edu,59.5,F
Data Structures,CS102,1,Noah Singh,noah.singh469@student.edu,69.7,D
Data Structures,CS102,2,Noah Singh,noah.singh469@student.edu,61.9,D
Database Management,CS103,1,Noah Singh,noah.singh469@student.edu,63.6,D
Database Management,CS103,2,Noah Singh,noah.singh469@student.edu,69.6,D
Database Management,CS103,3,Noah Singh,noah.singh469@student.edu,80.6,B
Web Development,CS104,1,Noah Singh,noah.singh469@student.edu,73.4,C
Web Development,CS104,2,Noah Singh,noah.singh469@student.edu,68.7,D
Web Development,CS104,3,Noah Singh,noah.singh469@student.edu,81.8,B
Machine Learning,CS105,1,Noah Singh,noah.singh469@student.edu,65.1,D
Algorithms,CS106,1,Noah Singh,noah.singh469@student.edu,61.0,D
Algorithms,CS106,2,Noah Singh,noah.singh469@student.edu,65.0,D
Software Engineering,CS107,1,Noah Singh,noah.singh469@student.edu,64.2,D
Software Engineering,CS107,2,Noah Singh,noah.singh469@student.edu,72.7,C
Software Engineering,CS107,3,Noah Singh,noah.singh469@student.edu,84.5,B
Computer Networks,CS108,1,Noah Singh,noah.singh469@student.edu,55.4,F
Computer Networks,CS108,2,Noah Singh,noah.singh469@student.edu,62.2,D
Computer Networks,CS108,3,Noah Singh,noah.singh469@student.edu,78.0,C
Python Programming,CS101,1,Aiden King,aiden.king952@student.edu,56.8,F
Data Structures,CS102,1,Aiden King,aiden.king952@student.edu,55.7,F
Data Structures,CS102,2,Aiden King,aiden.king952@student.edu,63.3,D
Database Management,CS103,1,Aiden King,aiden.king952@student.edu,57.3,F
Database Management,CS103,2,Aiden King,aiden.king952@student.edu,78.1,C
Web Development,CS104,1,Aiden King,aiden.king952@student.edu,58.4,F
Web Development,CS104,2,Aiden King,aiden.king952@student.edu,86.6,B
Machine Learning,CS105,1,Aiden King,aiden.king952@student.edu,55.6,F
Algorithms,CS106,1,Aiden King,aiden.king952@student.edu,78.6,C
Algorithms,CS106,2,Aiden King,aiden.king952@student.edu,74.1,C
Software Engineering,CS107,1,Aiden King,aiden.king952@student.edu,67.2,D
Software Engineering,CS107,2,Aiden King,aiden.king952@student.edu,78.5,C
Computer Networks,CS108,1,Aiden King,aiden.king952@student.edu,68.2,D
Python Programming,CS101,1,Mia Lewis,mia.lewis10@gmail.com,49.3,F
Data Structures,CS102,1,Mia Lewis,mia.lewis10@gmail.com,63.5,D
Data Structures,CS102,2,Mia Lewis,mia.lewis10@gmail.com,53.8,F
Data Structures,CS102,3,Mia Lewis,mia.lewis10@gmail.com,73.2,C
Database Management,CS103,1,Mia Lewis,mia.lewis10@gmail.com,44.1,F
Database Management,CS103,2,Mia Lewis,mia.lewis10@gmail.com,66.2,D
Database Management,CS103,3,Mia Lewis,mia.lewis10@gmail.com,61.8,D
Web Development,CS104,1,Mia Lewis,mia.lewis10@gmail.com,45.2,F
Machine Learning,CS105,1,Mia Lewis,mia.lewis10@gmail.com,49.3,F
Machine Learning,CS105,2,Mia Lewis,mia.lewis10@gmail.com,66.7,D
Machine Learning,CS105,3,Mia Lewis,mia.lewis10@gmail.com,65.5,D
Algorithms,CS106,1,Mia Lewis,mia.lewis10@gmail.com,53.3,F
Algorithms,CS106,2,Mia Lewis,mia.lewis10@gmail.com,59.2,F
Algorithms,CS106,3,Mia Lewis,mia.lewis10@gmail.com,65.8,D
Software Engineering,CS107,1,Mia Lewis,mia.lewis10@gmail.com,59.4,F
Software Engineering,CS107,2,Mia Lewis,mia.lewis10@gmail.com,66.5,D
Computer Networks,CS108,1,Mia Lewis,mia.lewis10@gmail.com,51.9,F
Python Programming,CS101,1,James Walker,james.walker637@college.org,56.5,F
Python Programming,CS101,2,James Walker,james.walker637@college.org,50.3,F
Python Programming,CS101,3,James Walker,james.walker637@college.org,61.5,D
Data Structures,CS102,1,James Walker,james.walker637@college.org,45.1,F
Data Structures,CS102,2,James Walker,james.walker637@college.org,61.8,D
Database Management,CS103,1,James Walker,james.walker637@college.org,44.0,F
Database Management,CS103,2,James Walker,james.walker637@college.org,49.9,F
Database Management,CS103,3,James Walker,james.walker637@college.org,59.9,F
Web Development,CS104,1,James Walker,james.walker637@college.org,49.6,F
Machine Learning,CS105,1,James Walker,james.walker637@college.org,61.6,D
Algorithms,CS106,1,James Walker,james.walker637@college.org,60.7,D
Software Engineering,CS107,1,James Walker,james.walker637@college.org,46.3,F
Software Engineering,CS107,2,James Walker,james.walker637@college.org,65.5,D
Software Engineering,CS107,3,James Walker,james.walker637@college.org,69.3,D
Computer Networks,CS108,1,James Walker,james.walker637@college.org,52.1,F
Computer Networks,CS108,2,James Walker,james.walker637@college.org,54.7,F
Computer Networks,CS108,3,James Walker,james.walker637@college.org,79.3,C
Python Programming,CS101,1,John Davis,john.davis76@gmail.com,81.0,B
Python Programming,CS101,2,John Davis,john.davis76@gmail.com,98.5,A
Data Structures,CS102,1,John Davis,john.davis76@gmail.com,80.8,B
Data Structures,CS102,2,John Davis,john.davis76@gmail.com,80.9,B
Database Management,CS103,1,John Davis,john.davis76@gmail.com,73.7,C
Database Management,CS103,2,John Davis,john.davis76@gmail.com,100.0,A
Web Development,CS104,1,John Davis,john.davis76@gmail.com,83.7,B
Machine Learning,CS105,1,John Davis,john.davis76@gmail.com,96.4,A
Algorithms,CS106,1,John Davis,john.davis76@gmail.com,77.1,C
Software Engineering,CS107,1,John Davis,john.davis76@gmail.com,97.0,A
Software Engineering,CS107,2,John Davis,john.davis76@gmail.com,90.4,A
Software Engineering,CS107,3,John Davis,john.davis76@gmail.com,100.0,A
Computer Networks,CS108,1,John Davis,john.davis76@gmail.com,98.1,A
Python Programming,CS101,1,Lucas Anderson,lucas.anderson519@outlook.com,74.4,C
Python Programming,CS101,2,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Data Structures,CS102,1,Lucas Anderson,lucas.anderson519@outlook.com,80.6,B
Database Management,CS103,1,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Database Management,CS103,2,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Database Management,CS103,3,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Web Development,CS104,1,Lucas Anderson,lucas.anderson519@outlook.com,75.0,C
Web Development,CS104,2,Lucas Anderson,lucas.anderson519@outlook.com,95.0,A
Web Development,CS104,3,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Machine Learning,CS105,1,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Machine Learning,CS105,2,Lucas Anderson,lucas.anderson519@outlook.com,100.0,A
Algorithms,CS106,1,Lucas Anderson,lucas.anderson519@outlook.com,82.1,B
Algorithms,CS106,2,Lucas Anderson,lucas.anderson519@outlook.com,83.1,B
Software Engineering,CS107,1,Lucas Anderson,lucas.anderson519@outlook.com,76.1,C
Software Engineering,CS107,2,Lucas Anderson,lucas.anderson519@outlook.com,89.8,B
Software Engineering,CS107,3,Lucas Anderson,lucas.anderson519@outlook.com,92.9,A
Computer Networks,CS108,1,Lucas Anderson,lucas.anderson519@outlook.com,89.0,B
Python Programming,CS101,1,Emily Davis,emily.davis136@student.edu,77.4,C
Data Structures,CS102,1,Emily Davis,emily.davis136@student.edu,74.3,C
Data Structures,CS102,2,Emily Davis,emily.davis136@student.edu,81.5,B
Database Management,CS103,1,Emily Davis,emily.davis136@student.edu,74.7,C
Database Management,CS103,2,Emily Davis,emily.davis136@student.edu,75.8,C
Web Development,CS104,1,Emily Davis,emily.davis136@student.edu,62.3,D
Machine Learning,CS105,1,Emily Davis,emily.davis136@student.edu,66.3,D
Algorithms,CS106,1,Emily Davis,emily.davis136@student.edu,70.3,C
Algorithms,CS106,2,Emily Davis,emily.davis136@student.edu,61.6,D
Software Engineering,CS107,1,Emily Davis,emily.davis136@student.edu,56.8,F
Computer Networks,CS108,1,Emily Davis,emily.davis136@student.edu,77.8,C
Python Programming,CS101,1,David Zhang,david.zhang903@student.edu,99.9,A
Python Programming,CS101,2,David Zhang,david.zhang903@student.edu,91.6,A
Data Structures,CS102,1,David Zhang,david.zhang903@student.edu,70.2,C
Database Management,CS103,1,David Zhang,david.zhang903@student.edu,72.4,C
Database Management,CS103,2,David Zhang,david.zhang903@student.edu,100.0,A
Database Management,CS103,3,David Zhang,david.zhang903@student.edu,80.1,B
Web Development,CS104,1,David Zhang,david.zhang903@student.edu,99.5,A
Web Development,CS104,2,David Zhang,david.zhang903@student.edu,98.7,A
Machine Learning,CS105,1,David Zhang,david.zhang903@student.edu,91.3,A
Machine Learning,CS105,2,David Zhang,david.zhang903@student.edu,79.6,C
